Remote_Work,Has_Health_Benefits,Department,Job_Level,Avg_Weekly_Work_Hours,Avg_Employee_Satisfaction_Score,Avg_Stress_Level,Performance_Score,Project_Deadlines_Met (%),Num_Annual_Projects_Completed
0,1,Marketing,Entry-Level,36.36361825005245,5.531028567524897,51.61166561511339,48.42621768377692,47.14439993848031,4
1,1,HR,Mid-Level,38.25077378051972,5.593561150379649,55.81057220949485,52.89203393969211,47.35276896253461,7
0,0,Marketing,Entry-Level,39.268803539927085,5.081331662734627,54.84778223687309,37.212843918820006,40.76505109415163,8
1,1,Finance,Mid-Level,39.35297201707631,3.858880246607672,69.25725289780343,34.94383140201698,35.208775050412704,6
0,1,IT,Senior-Level,40.41806792397986,4.060228389348298,69.42478377225433,31.571847208271468,23.253330978982063,3
0,1,Marketing,Senior-Level,31.515159468827196,5.460760261951956,58.16330528510521,34.82168937975709,41.03244863435867,6
1,0,HR,Mid-Level,34.26387080697651,4.522427989871975,62.68704308844392,26.97316047479229,25.536872917537785,3
0,0,Finance,Mid-Level,29.72332587440025,4.754008551701044,57.71093828637164,36.66396638072515,43.9810359422571,7
1,1,Finance,Mid-Level,47.8225243974896,6.041505033582961,43.08245401948072,62.962984537883074,64.09507763628882,6
0,1,Finance,Senior-Level,23.154824465277404,5.246372458221488,61.3484701236971,44.127687655944776,43.519648630731254,2
0,1,Finance,Entry-Level,49.22872274653541,7.710235454154698,29.082573967111077,70.2741636078621,70.82494778078403,1
1,1,HR,Senior-Level,51.090795178102745,4.269170056333456,65.80837328443825,32.38026179809869,30.25244664666714,2
1,1,IT,Mid-Level,37.58255530413903,7.381782833369058,32.082155903509474,63.63735911338452,63.82129030605263,5
1,0,Finance,Mid-Level,20.0,5.503658847265267,54.287049301921,44.776004101296465,50.80786600092104,4
0,1,Marketing,Senior-Level,37.10951550426168,7.045211759806693,37.32269062360761,60.306500948900776,57.610633658148515,5
1,0,IT,Mid-Level,39.48652670968944,4.874784658911916,58.3008347461164,50.2488755088816,51.84896963568715,8
0,1,Finance,Senior-Level,31.91521424056869,6.240142852937617,49.49112161108137,44.326100388174964,42.16682385399431,4
0,1,IT,Mid-Level,35.87825284953406,7.636146843117511,26.07866062755001,75.88352789283113,75.37928493961668,6
1,1,Marketing,Entry-Level,52.24156159090681,5.501590448536472,56.31049446527718,52.47486224237865,58.404693244020464,3
0,0,Finance,Entry-Level,45.31941729841392,6.071858950746436,41.33118834750934,62.541725731602924,64.12111117183852,4
1,0,Marketing,Mid-Level,32.6034870849752,4.604557062210769,63.21720081220054,31.161415670178663,33.398436240599416,8
0,0,HR,Senior-Level,27.219206643236543,5.683386040374133,50.019885331016106,42.26846368103714,42.48100286919399,5
