Sequel,Based_On_Book,Big_Studio,Genre,Budget_Million,Box_Office_Million,Critic_Score,Audience_Score,Profit_Margin_Percent,Marketing_Spend_Million
No,False,High,Comedy,52.48868088644695,48.12427967584491,52.594261573672384,63.49145933398016,66.83576457309329,49.66151141797002
No,True,High,Horror,51.529590110558644,54.42668758609477,52.19321609270181,45.906185346883895,40.071127167954366,64.01231113100764
No,False,Low,Sci-Fi,53.45579473561106,52.655816516213065,51.818134658472715,61.118477687167015,70.55438737300317,68.38799405161312
No,True,Low,Comedy,43.904658470878324,42.17182528755629,53.05098048768073,48.52165143899204,41.76264421530182,44.18869680256198
No,True,Low,Drama,35.98313489182537,37.16232781013767,47.86104659576363,59.38407769348805,53.31782893258341,64.86355951899517
No,False,Low,Sci-Fi,18.765065231900095,27.506140510523558,25.49557824659556,67.88528227796998,59.66754075195791,74.1859366897535
No,True,Low,Horror,61.89087253405762,48.92165947766493,57.58648139351645,72.59741549882143,72.0877358748828,70.02001310912135
No,True,High,Drama,48.845046561679894,51.90117377521302,44.21037299206596,34.471013510226285,36.251737297008795,53.10252656903055
Yes,False,Low,Drama,58.1788921272634,55.66145180392772,64.83863011596249,64.2008258432449,69.55638716445767,54.47368810707035
No,True,High,Horror,51.56857242355501,57.12846831474665,54.215452119661215,51.94503980969545,53.70190508763229,40.53647805689211
No,True,Low,Sci-Fi,43.87441334794167,43.55082454893637,45.79745031731445,49.25291466012634,52.68122907442889,86.10485943625696
Yes,True,High,Action,52.22313861390617,67.27528189777742,55.82937374933496,68.97500525444214,63.27535499230796,67.1104429223896
No,True,Low,Horror,65.07715588582496,59.85132176518152,60.18196113114541,57.0224967096553,55.87390565161619,35.81649301335096
Yes,False,High,Horror,46.66600672518146,37.761981580617885,47.366343809004576,47.16834973097455,50.77618216498236,78.39969197578677
Yes,False,Low,Horror,54.98347435107199,60.99626722629893,50.72534036201213,45.726799439268476,48.22191522467646,69.87822830595667
No,False,High,Drama,37.2110514774342,45.24522227387916,48.60944335300837,50.23523785042918,49.989966950704115,77.91441855330092
Yes,True,High,Comedy,57.09979741868708,50.93658948392008,52.41655747728208,45.48129384862574,45.02029660351079,51.62091706742625
Yes,True,High,Action,53.810018716459204,58.58962298213666,57.0406782294289,58.162700701368216,40.372849399819486,53.71461622739556
Yes,False,High,Sci-Fi,63.79957598492395,55.025875346613276,55.27033428500049,62.87457047939016,55.0204790190952,47.81029416166423
Yes,True,High,Sci-Fi,64.07599588567248,49.89820267343087,59.14647036381017,40.03208132048454,29.54350030287668,91.75772309984659
No,True,High,Comedy,51.785669558647896,41.675183772797155,42.51379907470109,38.84894020190194,49.680799921509916,52.485141047850846
Yes,True,Low,Horror,58.26981767382696,58.358139684266725,57.56290518575872,69.98437835610919,74.47796283390672,45.671822854504605
No,True,High,Action,36.26649117109941,46.13398368769405,51.8973769976448,38.13484047131939,40.07900914725227,50.29570418822969
Yes,False,Low,Sci-Fi,45.874707899922214,56.34033816726442,46.09553505796832,49.86331552841193,51.636986681974584,55.122611490361884
Yes,False,Low,Sci-Fi,54.91450217575943,50.73214740978211,38.068619001025226,47.16259886225552,57.61007318592533,83.33930586100213
Yes,False,Low,Horror,69.22293352389423,72.83342993650618,77.28673826520352,46.05388435785111,47.66361610063657,64.15258722195361
Yes,True,Low,Comedy,32.631088125084815,44.81022827272324,38.78767745121482,62.09642247966802,59.21321133505861,78.50326046053603
No,False,Low,Action,59.54195978545388,64.41521344561515,62.25338449449777,33.102582001946466,35.68528769818065,64.27956008232472
No,False,High,Comedy,37.72666666806428,40.170335767946945,47.37926997490806,60.217445862796694,61.392791887954935,57.29646442475263
Yes,True,High,Comedy,49.389111613642875,55.69548471614252,44.58014660469142,46.52941963559826,45.98983087214647,44.36231194302618
Yes,True,High,Action,40.151064675008904,53.17142992709124,44.43953041506015,48.67805629071703,43.654556115968326,83.91042709600897
No,False,Low,Action,65.72301494618665,55.75294832450795,68.42193723270486,53.07690792838825,41.82008613498077,74.86442418588979
Yes,False,High,Sci-Fi,39.53159981652672,41.61034468295239,31.063297469045757,52.578024050723386,54.34324151512581,76.22922266569873
Yes,False,High,Sci-Fi,49.556816124895704,39.491853794654894,30.475890307970523,48.032680754499026,56.774477398485445,73.87746439326918
Yes,False,High,Action,49.34006365644416,45.09003073017995,54.71068534800088,55.96916909529329,58.43024336520336,49.34828242972953
No,True,High,Drama,68.99591277689647,63.867533611260505,64.60365145038406,70.1140890284251,65.00751526423815,63.97510903852586
No,False,High,Sci-Fi,40.56298448308202,42.662160286466296,52.138862997046395,32.360195321733855,37.10863889333223,76.30294749111873
No,False,Low,Drama,24.584500193827267,27.9537840627078,18.94198478769017,56.292131577207655,57.505416758475995,74.16505282195064
Yes,True,High,Action,42.33618193192211,52.09386068332503,49.00526937938042,39.28230830860639,31.107315453997174,62.348872580796865
Yes,False,Low,Sci-Fi,54.294397653503644,63.207450372844875,62.19838281050302,41.943175645517506,39.315037189239135,89.62480235311378
No,True,Low,Comedy,45.30501418019813,43.66248082767482,42.219583094477564,85.84531644288316,82.4506298814681,67.99466048847711
No,True,Low,Action,59.526631582183626,56.980793765893374,57.204823656088415,37.7289867339079,41.808285791077736,79.82988004804105
No,True,Low,Horror,37.64835556046286,42.26742746238619,36.39859009516334,40.65712290187882,55.40464361433668,63.002175495607226
No,False,Low,Drama,50.96527085041258,39.80255224496481,49.69122626478966,61.003127609107274,57.394850320017945,54.42508449473532
Yes,False,High,Action,60.056132702063536,55.60519701856671,64.41125258373982,33.16892299487734,37.506215008118225,74.53774481043402
No,True,High,Action,48.07981914733665,35.616088035284115,41.93938943048209,46.00827837245415,52.05620198290167,71.00277693706825
Yes,False,High,Sci-Fi,52.63046503450343,59.471767326646706,48.652791233524866,53.12207875754124,50.9520657035668,65.19696341821522
No,False,Low,Sci-Fi,56.837197235370866,63.835171576590774,57.19087188252567,51.203080729201815,53.29559032050255,47.308006371763526
Yes,True,High,Sci-Fi,54.16085857753517,48.06707058634893,51.275396053563725,35.601095661713146,39.548179884221916,75.16441778791734
No,True,High,Horror,45.83156755969921,45.76665844797011,36.42502499726324,46.98583223270355,41.48100371014499,48.09807795553263
No,False,Low,Sci-Fi,70.16547858431146,69.73610025267376,65.92423093880417,56.43434978658778,47.09527041992303,71.66034644377676
No,True,Low,Action,48.508765758585504,56.135605511526734,60.65285601289632,53.22730515466221,61.66391976657034,43.54521461866953
No,False,Low,Sci-Fi,32.664053598216,34.84679964637095,31.038820008254916,41.83706957765517,34.47804046030804,47.29429771247081
Yes,False,Low,Comedy,54.156161509851685,46.16389922842994,67.24127011198985,40.232327582167784,43.994565367094374,64.3813562697729
No,False,High,Sci-Fi,41.45309785273002,30.78964572866573,53.16333035160068,47.42372113022082,51.51920847197054,68.68448389626391
Yes,False,Low,Horror,56.194833597641605,46.072289294937036,53.50431182056675,52.427913443596495,55.841607731687176,63.250313722079895
Yes,True,Low,Comedy,63.81128274009209,60.825238546057584,63.58972874531601,45.77734309388242,36.09038241403523,52.09259647055396
Yes,True,High,Action,41.11319184736387,52.164773001394394,40.00166426350442,48.06053587588841,54.57684284260679,76.69815487566326
Yes,True,High,Action,32.75486375438144,27.911935415168077,31.74004139038597,35.08322467762595,39.88033469920406,62.08237135712008
No,True,Low,Drama,62.37504294345402,60.7870648776186,71.41680380789103,56.07750947152518,55.49792637036192,62.90062815851799
Yes,False,High,Comedy,76.10434966180331,62.08886666564322,58.74947162557727,44.94137763537485,30.75322617952356,57.63729018314873
Yes,False,Low,Drama,50.51923070039735,46.66584589327537,56.5643389032528,42.75104832267675,48.00861301182973,49.15930697421324
Yes,True,Low,Comedy,54.33680655855721,55.78826066843703,64.09703502529531,56.89807119779836,58.25409660485676,76.90015019145193
No,False,High,Comedy,52.91696841046878,44.19875849220669,50.06425248459494,56.30306511552216,52.821504720747,50.359270168346036
No,False,High,Horror,57.757008596024995,57.543644225203586,45.1062273193103,66.00598372727461,68.63701236504275,85.46118339657878
No,False,Low,Drama,57.51547412625027,54.137792017323214,46.997188153280995,59.14778210555391,55.58567090104541,47.62526787492546
No,True,Low,Horror,57.15052755897745,46.82790575789006,49.93160334064762,63.190396608030504,68.44358210277022,64.84398322257515
Yes,True,Low,Comedy,57.13160021518819,61.86542717045577,48.6642854283474,37.0379061534186,37.253589628914895,61.04321755054268
Yes,True,High,Action,36.168953044653485,40.463353533883996,36.96782552746113,68.56240494250292,59.03744078748172,58.310699239063055
No,False,Low,Comedy,46.47110785432261,53.25366236503667,51.2448464379824,28.544908199358563,26.707829747317675,70.2288450482609
Yes,True,Low,Horror,51.68441821680133,48.84206186209091,50.30393358522257,42.16928439737537,50.956869550997595,71.84678618793848
Yes,True,Low,Drama,66.36223024372121,65.11262181087606,64.14873462327311,59.31124745962319,58.66219653186544,68.03946613863748
Yes,True,Low,Drama,44.52434188331599,35.002746389393195,29.320785552932144,45.928784046017974,47.69908404544337,44.041726324801445
No,True,Low,Horror,55.209135112004155,54.77191933161677,53.272359588752735,59.04259156233556,53.72753842687008,42.430431066825875
No,True,High,Drama,61.15859708835964,56.60105394973492,60.1673953283293,62.68244246661995,70.27934825158712,41.527977443569725
Yes,True,Low,Sci-Fi,34.61539546707758,32.85369923615761,26.868294316540144,50.02232404316191,45.58698647669985,56.33871542162172
No,False,Low,Action,48.6120453284821,63.97084448450204,54.19468067643105,33.7357253624112,43.27491406355787,91.73014828743275
No,False,Low,Action,50.21696744052639,62.40924143608304,57.68180443086747,46.01091413744557,34.70393730878083,59.26239323594171
No,True,Low,Action,49.70321196039902,53.31256829632606,52.55340901398411,42.003085935691495,42.711722988095296,91.51374208852368
No,True,High,Drama,47.0271956126193,49.14435555599413,53.34925544815268,53.61920158863742,46.68668540072309,59.498937284956824
No,False,High,Drama,54.00404086656366,60.85711131080031,61.54376177105377,29.54824651709477,26.278163340532075,62.399824768378046
Yes,False,High,Comedy,48.45694533576838,55.60784618551091,56.720136690698816,41.73471606913533,44.25415864851121,68.93657994916055
No,True,Low,Comedy,36.62075235055356,40.56433743396835,29.625744604594477,49.95587494183976,38.31482052122755,55.634710241354234
Yes,True,Low,Action,49.294777275459865,49.51978692930791,61.895031566774385,36.414641065487466,39.14443549934482,63.40933324268195
Yes,True,High,Sci-Fi,47.614083131103,42.77098824730175,51.336310491333606,16.478534648573373,21.65671870882411,34.45724158566102
No,True,High,Comedy,43.53968669332961,39.46655478322306,40.66499294519872,51.87806193078985,51.19306810586427,46.66333925899496
Yes,False,High,Comedy,83.52186499480347,72.83976708018587,70.97306762530697,61.29689031680162,62.41828974352237,34.77278319200462
Yes,True,Low,Drama,57.649952570694204,57.2097421473431,68.13135351542019,56.983999941302876,56.53706187234039,70.87859775744403
Yes,True,Low,Sci-Fi,49.54037485262964,39.97424470539822,39.36712540664249,63.26549294411361,62.860798225727876,39.54984588892013
No,True,High,Action,50.49461270196037,55.02829818271662,49.21253772221976,41.968113843459136,49.81112325007415,81.17508095783015
No,True,High,Comedy,57.8799683038392,71.27414260774856,63.83970785828383,58.20593127129134,64.65065973796239,65.34033755379417
Yes,False,High,Sci-Fi,33.95343350710729,26.236695956339936,33.00202436983318,42.16921025428005,43.49974496160529,74.3911499528564
No,False,Low,Sci-Fi,66.97052715725557,46.04919363175944,46.64953582063135,49.52121071633782,51.3745964297571,50.300165496085604
No,False,Low,Action,55.71675343228806,55.26862962984857,56.31365852350227,35.39167545116186,30.46396878147959,43.147924214693745
No,True,Low,Sci-Fi,40.269891692216085,38.17243676856761,41.163692116581345,70.3959278897589,74.87954225180499,54.78414657703545
No,True,High,Sci-Fi,57.771437354329905,54.019515328062,57.9882104339186,58.820324658541495,53.868255812553215,75.96275929392931
Yes,False,High,Sci-Fi,57.31449658266972,67.48173310473186,65.28581587177882,65.84024092564889,58.63816358652984,91.72577523213303
Yes,True,Low,Comedy,66.71069779602084,60.03070490081074,60.50030719065355,34.68043931781452,35.08592353443919,67.62547566200253
No,True,High,Action,47.518870485326154,43.862712020470426,44.487922624755555,36.66567280684793,40.033575789239706,40.26499510618657
No,False,Low,Sci-Fi,84.06178409457317,70.78389112913307,82.30973796603944,65.98209243578694,71.4688308388031,45.42152534339232
Yes,False,High,Sci-Fi,28.876893883099186,19.355792246565667,29.96039307822744,40.94389468731913,31.659538042006716,37.675118797221934
Yes,False,High,Comedy,51.670784375257576,54.226254765225946,46.209813629623106,34.03880931429298,30.59646945307809,58.06245355253274
No,False,High,Action,30.053059813855832,33.26279386552001,36.96177843868018,51.86847122814733,57.176282824598935,55.8414495217983
Yes,True,High,Drama,51.60189880934708,47.23732233251011,54.17578268330966,45.98981445653401,51.37124540997641,57.95084019798598
No,True,Low,Comedy,46.245691666543884,40.213806867363196,47.40113968580075,48.08916494130632,42.659440001119606,43.89868586581623
No,False,High,Action,49.060833623203024,54.98004110181365,50.37942654809742,38.5387042589867,45.35788417622863,42.39593850500731
Yes,True,Low,Sci-Fi,50.997010879280936,44.738495286184246,58.16480065526582,64.6487256507472,62.226763438618875,61.41173120248846
Yes,False,Low,Action,42.90605583870913,42.847995857776034,34.23718528419107,32.41015501264719,44.34758346077181,67.26616321803318
No,False,Low,Action,47.46431932377902,44.692991361034515,42.95157267517726,43.03890759780844,42.55042520856796,42.22739909287472
No,True,High,Action,75.38643556400504,67.85170677199555,78.00735923832593,47.630879330504186,43.29181643558316,67.10572539808389
Yes,False,Low,Drama,54.90663385269555,52.62289918582702,57.39352280430138,39.66013460354679,50.930594386704094,74.20154319010402
No,True,Low,Action,27.796888513955643,33.90616793620857,37.15981077987289,66.25571232910934,55.241472954542864,25.038408269614223
Yes,True,Low,Drama,51.354769448444415,55.3636287504963,50.24205660531696,63.167140549220576,65.8834358266777,83.6352284583794
No,True,High,Sci-Fi,56.863871691815476,54.70403015319366,49.78846566440438,45.80702447515751,50.98680754431984,70.53306470883919
Yes,True,High,Drama,50.87345783658419,51.63733855877241,49.86299755749665,28.5137011607056,38.48591853370414,74.34193561939885
Yes,False,Low,Sci-Fi,66.92965043757326,63.676811541189515,52.54866069399614,65.34079291798125,62.553217405869916,44.68677447012736
Yes,True,High,Sci-Fi,64.32529582956461,64.88482674892353,66.15762918450326,35.52807799966495,47.58825716092406,71.80723574844805
